사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20240906,8호선,몽촌토성(평화의문),7928,8083,20240909
20240906,8호선,잠실(송파구청),19282,22615,20240909
20240906,8호선,석촌,9408,10865,20240909
20240906,8호선,송파,10945,10556,20240909
20240906,8호선,가락시장,9624,10653,20240909
20240906,8호선,문정,25297,26272,20240909
20240906,8호선,장지,19916,17949,20240909
20240906,8호선,복정,11841,9774,20240909
20240906,8호선,산성,6945,7017,20240909
20240906,8호선,남한산성입구(성남법원.검찰청),15881,14100,20240909
20240906,8호선,단대오거리,13573,12782,20240909
20240906,8호선,신흥,5818,5877,20240909
20240906,8호선,수진,6164,5594,20240909
20240906,8호선,모란,5571,4495,20240909
20240906,8호선,남위례,8740,8655,20240909
20240906,9호선,개화,3267,2216,20240909
20240906,9호선,김포공항,6716,11216,20240909
20240906,9호선,공항시장,3409,3619,20240909
20240906,9호선,신방화,8193,7958,20240909
20240906,9호선,마곡나루(서울식물원),15995,15516,20240909
20240906,9호선,양천향교,11590,11675,20240909
20240906,9호선,가양,25539,24906,20240909
20240906,9호선,증미,9331,8777,20240909
20240906,9호선,등촌,14287,13528,20240909
20240906,9호선,염창,20308,19319,20240909
20240906,9호선,신목동,5291,4642,20240909
20240906,9호선,선유도,10480,9618,20240909
20240906,9호선,당산,21807,21528,20240909
20240906,9호선,국회의사당,20634,21300,20240909
20240906,9호선,여의도,35764,33650,20240909
20240906,9호선,샛강,7613,7507,20240909
20240906,9호선,노량진,30130,29555,20240909
20240906,9호선,노들,5816,4719,20240909
20240906,9호선,흑석(중앙대입구),11277,11212,20240909
20240906,9호선,동작(현충원),2401,1957,20240909
20240906,9호선,구반포,1585,1521,20240909
20240906,9호선,신반포,5054,4880,20240909
20240906,9호선,고속터미널,17790,24362,20240909
20240906,9호선,사평,4708,4488,20240909
20240906,9호선,신논현,36404,37703,20240909
20240906,9호선2~3단계,언주,13950,14063,20240909
20240906,9호선2~3단계,선정릉,11833,12655,20240909
20240906,9호선2~3단계,삼성중앙,9201,9434,20240909
20240906,9호선2~3단계,봉은사,25333,26458,20240909
20240906,9호선2~3단계,종합운동장,5825,5914,20240909
20240906,9호선2~3단계,삼전,9176,8479,20240909
20240906,9호선2~3단계,석촌고분,8353,7990,20240909
20240906,9호선2~3단계,석촌,10664,9592,20240909
20240906,9호선2~3단계,송파나루,6473,7022,20240909
20240906,9호선2~3단계,한성백제,3337,2981,20240909
20240906,9호선2~3단계,올림픽공원(한국체대),8168,8323,20240909
20240906,9호선2~3단계,둔촌오륜,1562,1464,20240909
20240906,9호선2~3단계,중앙보훈병원,13662,11846,20240909
20240906,경강선,판교,6766,6432,20240909
20240906,경강선,이매,1202,1113,20240909
20240906,경강선,삼동,2824,2537,20240909
20240906,경강선,경기광주,8738,8446,20240909
20240906,경강선,초월,4111,3796,20240909
20240906,경강선,곤지암,2545,2470,20240909
20240906,경강선,신둔도예촌,1874,1600,20240909
20240906,경강선,이천,3299,3626,20240909
20240906,경강선,부발,2937,2544,20240909
20240906,경강선,세종대왕릉,367,392,20240909
20240906,경강선,여주,3125,3173,20240909
20240906,경강선,성남,1219,1132,20240909
20240906,경부선,서울역,11682,4620,20240909
20240906,경부선,남영,11060,11877,20240909
20240906,경부선,용산,49478,50007,20240909
20240906,경부선,노량진,9990,9930,20240909
20240906,경부선,대방,12147,13225,20240909
20240906,경부선,영등포,44720,46739,20240909
20240906,경부선,신도림,4422,4870,20240909
20240906,경부선,신길,9844,8015,20240909
20240906,경부선,구로,19122,19650,20240909
20240906,경부선,가산디지털단지,19698,22318,20240909
20240906,경부선,금천구청,12314,12542,20240909
20240906,경부선,석수,9666,8762,20240909
20240906,경부선,관악,7956,7511,20240909
20240906,경부선,안양,25884,25793,20240909
20240906,경부선,명학,9939,9758,20240909
20240906,경부선,금정,31256,31780,20240909
20240906,경부선,군포,8136,7831,20240909
20240906,경부선,의왕,10440,10155,20240909
20240906,경부선,성균관대,18176,17296,20240909
20240906,경부선,화서,12620,12408,20240909
20240906,경부선,수원,42206,46178,20240909
20240906,경부선,독산,19938,20317,20240909
20240906,경부선,세류,3857,3524,20240909
20240906,경부선,병점,17451,17164,20240909
20240906,경부선,세마,3766,3563,20240909
20240906,경부선,오산대,4073,3814,20240909
20240906,경부선,오산,11807,11568,20240909
20240906,경부선,진위,2057,1807,20240909
20240906,경부선,송탄,5180,4859,20240909
20240906,경부선,서정리,9566,8389,20240909
20240906,경부선,평택지제,4932,4869,20240909
20240906,경부선,평택,15152,14637,20240909
20240906,경부선,성환,5683,4973,20240909
20240906,경부선,직산,1253,1091,20240909
20240906,경부선,두정,9476,8412,20240909
20240906,경부선,천안,7779,7376,20240909
20240906,경부선,당정,7405,6846,20240909
20240906,경부선,서동탄,1643,1503,20240909
20240906,경부선,광명,4336,3846,20240909
20240906,경원선,이촌(국립중앙박물관),4700,3561,20240909
20240906,경원선,서빙고,2650,2311,20240909
20240906,경원선,한남,4322,4278,20240909
20240906,경원선,옥수,79,35,20240909
20240906,경원선,응봉,2246,1785,20240909
20240906,경원선,왕십리(성동구청),19568,19529,20240909
20240906,경원선,청량리(서울시립대입구),19863,20741,20240909
20240906,경원선,외대앞,12400,11696,20240909
20240906,경원선,석계,8285,9440,20240909
20240906,경원선,광운대,10050,9297,20240909
20240906,경원선,월계,8201,7301,20240909
20240906,경원선,녹천,5104,4269,20240909
20240906,경원선,방학,11026,10624,20240909
20240906,경원선,도봉,6687,6348,20240909
20240906,경원선,도봉산,7634,4748,20240909
20240906,경원선,망월사,9403,9038,20240909
20240906,경원선,회룡,15344,15068,20240909
20240906,경원선,의정부,22088,22271,20240909
20240906,경원선,가능,7567,7335,20240909
20240906,경원선,녹양,4717,4584,20240909
20240906,경원선,양주,8474,8200,20240909
20240906,경원선,덕계,6889,6376,20240909
20240906,경원선,덕정,7205,6661,20240909
20240906,경원선,지행,7535,7638,20240909
20240906,경원선,동두천중앙,3344,3242,20240909
20240906,경원선,보산,1946,1523,20240909
20240906,경원선,동두천,2359,2107,20240909
20240906,경원선,소요산,1756,1783,20240909
20240906,경원선,청산,161,155,20240909
20240906,경원선,전곡,1225,1196,20240909
20240906,경원선,연천,1006,1158,20240909
20240906,경의선,서울역,5353,6894,20240909
20240906,경의선,신촌,1202,1490,20240909
20240906,경의선,효창공원앞,3714,4061,20240909
20240906,경의선,공덕,4683,3951,20240909
20240906,경의선,서강대,2805,2733,20240909
20240906,경의선,홍대입구,2508,3168,20240909
20240906,경의선,가좌,6815,6284,20240909
20240906,경의선,디지털미디어시티,3231,3071,20240909
20240906,경의선,수색,3822,3913,20240909
20240906,경의선,한국항공대,3119,2812,20240909
20240906,경의선,강매,3654,3073,20240909
20240906,경의선,행신,9351,9462,20240909
20240906,경의선,능곡,5464,5001,20240909
20240906,경의선,곡산,726,768,20240909
20240906,경의선,백마,8689,8491,20240909
20240906,경의선,풍산,7047,6765,20240909
20240906,경의선,일산,12302,12287,20240909
20240906,경의선,탄현,8981,8731,20240909
20240906,경의선,야당,10530,11104,20240909
20240906,경의선,운정,9720,9144,20240909
20240906,경의선,금릉,6243,5992,20240909
20240906,경의선,금촌,7836,7653,20240909
20240906,경의선,월롱,2802,2006,20240909
20240906,경의선,파주,1565,1149,20240909
20240906,경의선,문산,6062,6121,20240909
20240906,경의선,임진강,14,4,20240909
20240906,경의선,운천,5,5,20240909
20240906,경인선,개봉,24455,24014,20240909
20240906,경인선,오류동,12689,11487,20240909
20240906,경인선,역곡,29753,29559,20240909
20240906,경인선,부천,34524,35083,20240909
20240906,경인선,송내,29125,29056,20240909
20240906,경인선,부평,30438,33573,20240909
20240906,경인선,백운,8618,8224,20240909
20240906,경인선,동암,17375,17674,20240909
20240906,경인선,주안,21055,18793,20240909
20240906,경인선,제물포,12609,11746,20240909
20240906,경인선,동인천,15603,14923,20240909
20240906,경인선,인천,4747,3380,20240909
20240906,경인선,구일,7536,7270,20240909
20240906,경인선,소사,8201,7675,20240909
20240906,경인선,부개,9961,9384,20240909
20240906,경인선,간석,6555,6175,20240909
20240906,경인선,도원,3712,3866,20240909
20240906,경인선,온수(성공회대입구),7567,6958,20240909
20240906,경인선,중동,10041,9321,20240909
20240906,경인선,도화,4748,4337,20240909
20240906,경춘선,신내,3265,2999,20240909
20240906,경춘선,갈매,3253,2769,20240909
20240906,경춘선,별내,3053,2778,20240909
20240906,경춘선,퇴계원,3806,3495,20240909
20240906,경춘선,사릉,2467,2416,20240909
20240906,경춘선,금곡,1743,1660,20240909
20240906,경춘선,평내호평,7246,7284,20240909
20240906,경춘선,천마산,1741,1538,20240909
20240906,경춘선,마석,4291,4266,20240909
20240906,경춘선,대성리,596,1847,20240909
20240906,경춘선,청평,1819,2175,20240909
20240906,경춘선,상천,306,299,20240909
20240906,경춘선,가평,1951,2470,20240909
20240906,경춘선,굴봉산,84,104,20240909
20240906,경춘선,백양리,66,75,20240909
20240906,경춘선,강촌,444,519,20240909
20240906,경춘선,김유정,337,411,20240909
20240906,경춘선,남춘천,3806,3051,20240909
20240906,경춘선,춘천,1976,1302,20240909
20240906,공항철도 1호선,서울역,16793,14777,20240909
20240906,공항철도 1호선,공덕,3426,4335,20240909
20240906,공항철도 1호선,홍대입구,15993,15996,20240909
20240906,공항철도 1호선,디지털미디어시티,15902,14817,20240909
20240906,공항철도 1호선,마곡나루(서울식물원),12991,11833,20240909
20240906,공항철도 1호선,김포공항,11050,6176,20240909
20240906,공항철도 1호선,계양,14812,14249,20240909
20240906,공항철도 1호선,검암,7230,7497,20240909
20240906,공항철도 1호선,청라국제도시,8721,8249,20240909
20240906,공항철도 1호선,운서,10381,10954,20240909
20240906,공항철도 1호선,공항화물청사,2286,2501,20240909
20240906,공항철도 1호선,인천공항1터미널,16385,15386,20240909
20240906,공항철도 1호선,인천공항2터미널,7737,6746,20240909
20240906,공항철도 1호선,영종,4475,4739,20240909
20240906,과천선,선바위,8735,7512,20240909
20240906,과천선,경마공원,8038,8193,20240909
20240906,과천선,대공원,3540,3582,20240909
20240906,과천선,과천,7437,6682,20240909
20240906,과천선,정부과천청사,14349,14692,20240909
20240906,과천선,인덕원,28522,29341,20240909
20240906,과천선,평촌,20970,20227,20240909
20240906,과천선,범계,31086,31845,20240909
20240906,분당선,선릉,14993,22663,20240909
20240906,분당선,한티,17944,19433,20240909
20240906,분당선,도곡,8669,8822,20240909
20240906,분당선,구룡,4266,4120,20240909
20240906,분당선,개포동,5391,5410,20240909
20240906,분당선,대모산입구,7111,6512,20240909
20240906,분당선,수서,19687,20899,20240909
20240906,분당선,복정,2,0,20240909
20240906,분당선,수원,9218,8705,20240909
20240906,분당선,서울숲,13927,13972,20240909
20240906,분당선,압구정로데오,22800,26277,20240909
20240906,분당선,강남구청,11193,12956,20240909
20240906,분당선,선정릉,8856,9176,20240909
20240906,분당선,가천대,12492,12226,20240909
20240906,분당선,태평,14704,13776,20240909
20240906,분당선,모란,22639,23072,20240909
20240906,분당선,야탑,28860,30471,20240909
20240906,분당선,서현,27615,28461,20240909
20240906,분당선,수내,16027,16438,20240909
20240906,분당선,정자,21269,22156,20240909
20240906,분당선,미금,17174,18044,20240909
20240906,분당선,오리,13312,8390,20240909
20240906,분당선,이매,6575,6105,20240909
20240906,분당선,보정,2984,2583,20240909
20240906,분당선,죽전,16232,17567,20240909
20240906,분당선,구성,7693,7843,20240909
20240906,분당선,신갈,5607,5419,20240909
20240906,분당선,기흥,12333,11531,20240909
20240906,분당선,상갈,6167,5752,20240909
20240906,분당선,청명,5573,5170,20240909
20240906,분당선,영통,10956,10941,20240909
20240906,분당선,망포,18123,16986,20240909
20240906,분당선,매탄권선,6436,6147,20240909
20240906,분당선,수원시청,15571,18005,20240909
20240906,분당선,매교,7321,6983,20240909
20240906,서해선,김포공항,3091,3954,20240909
20240906,서해선,원종,5307,5354,20240909
20240906,서해선,부천종합운동장,3120,2512,20240909
20240906,수인선,고색,6497,5888,20240909
20240906,수인선,오목천,5433,4425,20240909
20240906,수인선,어천,1476,1440,20240909
20240906,수인선,야목,452,384,20240909
20240906,수인선,사리,5750,4943,20240909
20240906,수인선,달월,103,75,20240909
20240906,수인선,월곶,3244,2904,20240909
20240906,수인선,소래포구,5700,5513,20240909
20240906,수인선,인천논현,6275,6711,20240909
20240906,수인선,호구포,4388,4502,20240909
20240906,수인선,남동인더스파크,2590,2958,20240909
20240906,수인선,원인재,4859,5248,20240909
20240906,수인선,연수,5424,5439,20240909
20240906,수인선,송도,2597,2367,20240909
20240906,수인선,인하대,8583,7803,20240909
20240906,수인선,숭의,4736,4430,20240909
20240906,수인선,신포,2231,2202,20240909
20240906,수인선,인천,1138,1769,20240909
20240906,신림선,샛강,3230,3745,20240909
20240906,신림선,대방,3488,2819,20240909
20240906,신림선,서울지방병무청,3680,3814,20240909
20240906,신림선,보라매,4799,4263,20240909
20240906,신림선,보라매공원,2615,2789,20240909
20240906,신림선,보라매병원,8427,8628,20240909
20240906,신림선,당곡,5514,5381,20240909
20240906,우이신설선,삼양,2292,2403,20240909
20240906,신림선,서원,3936,3328,20240909
20240906,신림선,서울대벤처타운,10893,9653,20240909
20240906,신림선,관악산(서울대),3213,3101,20240909
20240906,안산선,산본,18204,19450,20240909
20240906,안산선,대야미,5687,4863,20240909
20240906,안산선,반월,4831,4712,20240909
20240906,안산선,상록수,17235,17203,20240909
20240906,안산선,한대앞,11486,11272,20240909
20240906,안산선,중앙,20706,22876,20240909
20240906,안산선,고잔,9882,9604,20240909
20240906,안산선,초지,5594,5741,20240909
20240906,안산선,안산,12567,11831,20240909
20240906,안산선,신길온천,2288,2116,20240909
20240906,안산선,정왕,11828,11359,20240909
20240906,안산선,오이도,8516,8760,20240909
20240906,안산선,수리산,4599,3718,20240909
20240906,우이신설선,북한산우이,3011,2749,20240909
20240906,우이신설선,솔밭공원,2916,2799,20240909
20240906,7호선,반포,7414,7014,20240909
20240906,2호선,용답,3510,3407,20240909
20240906,우이신설선,4.19민주묘지,3843,3480,20240909
20240906,우이신설선,가오리,4885,4861,20240909
20240906,우이신설선,화계,4021,3799,20240909
20240907,1호선,서울역,48309,45826,20240910
20240907,7호선,반포,6015,5667,20240910
20240907,중앙선,양원,2394,2132,20240910
20240907,중앙선,구리,8777,9155,20240910
20240907,중앙선,도농,7957,7466,20240910
20240907,중앙선,양정,558,485,20240910
20240907,중앙선,덕소,5097,5115,20240910
20240907,중앙선,도심,1862,1603,20240910
20240907,중앙선,팔당,1266,1341,20240910
20240907,중앙선,운길산,1066,1029,20240910
20240907,중앙선,양수,2235,2246,20240910
20240907,중앙선,신원,272,250,20240910
20240907,중앙선,국수,661,674,20240910
20240907,중앙선,아신,581,577,20240910
20240907,중앙선,오빈,287,279,20240910
20240907,중앙선,양평,3171,3302,20240910
20240907,중앙선,원덕,401,423,20240910
20240907,중앙선,용문,2390,2658,20240910
20240907,중앙선,지평,62,101,20240910
20240907,중앙선,망우,7184,7018,20240910
20240907,중앙선,상봉,5778,5613,20240910
20240907,중앙선,중랑,4945,4657,20240910
20240907,중앙선,회기,24240,22240,20240910
20240907,장항선,신창(순천향대),1521,1386,20240910
20240907,장항선,온양온천,4870,4838,20240910
20240907,장항선,배방,1226,1203,20240910
20240907,장항선,탕정,1713,1545,20240910
20240907,장항선,아산,4406,3907,20240910
20240907,장항선,쌍용(나사렛대),2242,2045,20240910
20240907,장항선,봉명,866,799,20240910
20240907,일산선,대화,10947,9539,20240910
20240907,일산선,주엽,8275,7983,20240910
20240907,일산선,정발산,6680,7063,20240910
20240907,일산선,마두,6020,5974,20240910
20240907,일산선,백석,8745,8898,20240910
20240907,일산선,대곡,2421,2136,20240910
20240907,일산선,화정,14497,14781,20240910
20240907,일산선,원당,9408,8652,20240910
20240907,일산선,삼송,15934,14896,20240910
20240907,일산선,지축,1,0,20240910
20240907,일산선,원흥,8889,8329,20240910
20240907,우이신설선,신설동,1747,1713,20240910
20240907,우이신설선,보문,1554,1463,20240910
20240907,우이신설선,성신여대입구(돈암),3442,3769,20240910
20240907,우이신설선,정릉,4173,3416,20240910
20240907,우이신설선,북한산보국문,5657,4831,20240910
20240907,우이신설선,솔샘,4632,4037,20240910
20240907,우이신설선,삼양사거리,2332,2181,20240910
20240907,우이신설선,삼양,1839,1952,20240910
20240907,우이신설선,화계,3043,2682,20240910
20240907,우이신설선,가오리,3692,3406,20240910
20240907,우이신설선,4.19민주묘지,2874,2494,20240910
20240907,우이신설선,솔밭공원,2333,2120,20240910
20240907,우이신설선,북한산우이,3923,3900,20240910
20240907,안산선,수리산,3308,2657,20240910
20240907,안산선,오이도,7685,7949,20240910
20240907,안산선,정왕,8155,8141,20240910
20240907,안산선,신길온천,1915,1803,20240910
20240907,안산선,안산,10902,11677,20240910
20240907,안산선,초지,4233,4274,20240910
20240907,안산선,고잔,7627,7567,20240910
20240907,안산선,중앙,18472,18859,20240910
20240907,안산선,한대앞,8931,8712,20240910
20240907,안산선,상록수,13169,13138,20240910
20240907,안산선,반월,3806,3584,20240910
20240907,안산선,대야미,4445,3776,20240910
20240907,안산선,산본,14663,15388,20240910
20240907,신림선,관악산(서울대),3694,3811,20240910
20240907,신림선,서울대벤처타운,8611,7177,20240910
20240907,신림선,서원,2935,2459,20240910
20240907,신림선,신림,1902,2211,20240910
20240907,신림선,당곡,3980,3676,20240910
20240907,신림선,보라매병원,3810,3862,20240910
20240907,신림선,보라매공원,1695,1675,20240910
20240907,신림선,보라매,3334,2953,20240910
20240907,신림선,서울지방병무청,2342,2576,20240910
20240907,신림선,대방,2952,1870,20240910
20240907,신림선,샛강,1295,1674,20240910
20240907,수인선,인천,1444,2223,20240910
20240907,수인선,신포,1635,1688,20240910
20240907,수인선,숭의,3324,2958,20240910
20240907,수인선,인하대,5636,5151,20240910
20240907,수인선,송도,2035,1997,20240910
20240907,수인선,연수,4568,4493,20240910
20240907,수인선,원인재,4082,4242,20240910
20240907,수인선,남동인더스파크,1038,972,20240910
20240907,수인선,호구포,2717,2638,20240910
20240907,수인선,인천논현,4982,5119,20240910
20240907,수인선,소래포구,5807,6065,20240910
20240907,수인선,월곶,2638,2438,20240910
20240907,수인선,달월,52,66,20240910
20240907,수인선,사리,4197,3353,20240910
20240907,수인선,야목,338,266,20240910
20240907,수인선,어천,1531,1302,20240910
20240907,수인선,오목천,3599,2791,20240910
20240907,수인선,고색,3444,3243,20240910
20240907,서해선,부천종합운동장,1995,1598,20240910
20240907,서해선,원종,4222,4116,20240910
20240907,서해선,김포공항,2874,3892,20240910
20240907,분당선,매교,3870,3936,20240910
20240907,분당선,수원시청,13402,15027,20240910
20240907,분당선,매탄권선,4302,3998,20240910
20240907,분당선,망포,11049,10147,20240910
20240907,분당선,영통,8429,8354,20240910
20240907,분당선,청명,3564,3561,20240910
20240907,분당선,상갈,4413,4527,20240910
20240907,분당선,기흥,8329,7792,20240910
20240907,분당선,신갈,3551,3547,20240910
20240907,분당선,구성,5111,5294,20240910
20240907,분당선,죽전,11654,13035,20240910
20240907,분당선,보정,1921,1715,20240910
20240907,분당선,이매,4816,4483,20240910
20240907,분당선,오리,8802,5642,20240910
20240907,분당선,미금,11750,11970,20240910
20240907,분당선,정자,12124,12337,20240910
20240907,분당선,수내,10001,9420,20240910
20240907,분당선,서현,21094,21134,20240910
20240907,분당선,야탑,20244,20782,20240910
20240907,분당선,모란,17360,18192,20240910
20240907,분당선,태평,11415,10648,20240910
20240907,분당선,가천대,7374,7230,20240910
20240907,분당선,선정릉,3902,3911,20240910
20240907,분당선,강남구청,6316,7904,20240910
20240907,분당선,압구정로데오,20165,23361,20240910
20240907,분당선,서울숲,11465,11696,20240910
20240907,분당선,수원,8405,7976,20240910
20240907,분당선,복정,16,0,20240910
20240907,분당선,수서,15225,16236,20240910
20240907,분당선,대모산입구,4450,4085,20240910
20240907,분당선,개포동,3667,3463,20240910
20240907,분당선,구룡,2868,2660,20240910
20240907,분당선,도곡,5502,5095,20240910
20240907,분당선,한티,16169,15700,20240910
20240907,분당선,선릉,6350,9646,20240910
20240907,과천선,범계,24291,23785,20240910
20240907,과천선,평촌,10367,9790,20240910
20240907,과천선,인덕원,18546,18343,20240910
20240907,과천선,정부과천청사,7349,7513,20240910
20240907,과천선,과천,5635,4989,20240910
20240907,과천선,대공원,5810,6296,20240910
20240907,과천선,경마공원,13647,13661,20240910
20240907,과천선,선바위,5845,4751,20240910
20240907,공항철도 1호선,영종,4196,4226,20240910
20240907,공항철도 1호선,인천공항2터미널,8069,6459,20240910
20240907,공항철도 1호선,인천공항1터미널,15259,14114,20240910
20240907,공항철도 1호선,공항화물청사,1325,1477,20240910
20240907,공항철도 1호선,운서,9079,9571,20240910
20240907,공항철도 1호선,청라국제도시,5594,5443,20240910
20240907,공항철도 1호선,검암,5067,5206,20240910
20240907,공항철도 1호선,계양,10621,9627,20240910
20240907,공항철도 1호선,김포공항,8990,5063,20240910
20240907,공항철도 1호선,마곡나루(서울식물원),5327,5773,20240910
20240907,공항철도 1호선,디지털미디어시티,9067,8267,20240910
20240907,공항철도 1호선,홍대입구,19773,19050,20240910
20240907,공항철도 1호선,공덕,2629,3823,20240910
20240907,공항철도 1호선,서울역,16023,14852,20240910
20240907,경춘선,춘천,2347,1995,20240910
20240907,경춘선,남춘천,4804,4858,20240910
20240907,경춘선,김유정,572,654,20240910
20240907,경춘선,강촌,714,822,20240910
20240907,경춘선,백양리,130,107,20240910
20240907,경춘선,굴봉산,171,169,20240910
20240907,경춘선,가평,5323,6701,20240910
20240907,경춘선,상천,439,446,20240910
20240907,경춘선,청평,2415,2690,20240910
20240907,경춘선,대성리,1797,2153,20240910
20240907,경춘선,마석,3782,3721,20240910
20240907,경춘선,천마산,1422,1416,20240910
20240907,경춘선,평내호평,5400,5189,20240910
20240907,경춘선,금곡,1343,1221,20240910
20240907,경춘선,사릉,1838,1690,20240910
20240907,경춘선,퇴계원,3047,2865,20240910
20240907,경춘선,별내,2503,2168,20240910
20240907,경춘선,갈매,2222,1863,20240910
20240907,경춘선,신내,1969,1835,20240910
20240907,경인선,도화,3623,3330,20240910
20240907,경인선,중동,7575,7040,20240910
20240907,경인선,온수(성공회대입구),5295,4823,20240910
20240907,경인선,도원,2646,2678,20240910
20240907,경인선,간석,4889,4604,20240910
20240907,경인선,부개,7050,6538,20240910
20240907,경인선,소사,7668,6987,20240910
20240907,경원선,망월사,6417,6499,20240910
20240907,경인선,구일,5261,4931,20240910
20240907,경인선,인천,5172,4573,20240910
20240907,경인선,동인천,13090,12711,20240910
20240907,경인선,제물포,8155,7746,20240910
20240907,경인선,주안,17700,15270,20240910
20240907,경인선,동암,14067,14057,20240910
20240907,경인선,백운,6297,5917,20240910
20240907,경인선,부평,30066,32860,20240910
20240907,경인선,송내,20161,19978,20240910
20240907,경인선,부천,31051,31759,20240910
20240907,경인선,역곡,21469,21294,20240910
20240907,경인선,오류동,10093,8971,20240910
20240907,경인선,개봉,18320,17925,20240910
20240907,경의선,운천,11,7,20240910
20240907,경의선,임진강,79,158,20240910
20240907,경의선,문산,6491,5893,20240910
20240907,경의선,파주,1393,1049,20240910
20240907,경의선,월롱,1439,1338,20240910
20240907,경의선,금촌,6487,6202,20240910
20240907,경의선,금릉,4838,4587,20240910
20240907,경의선,운정,6383,5734,20240910
20240907,경의선,야당,8065,8370,20240910
20240907,경의선,탄현,6437,6134,20240910
20240907,경의선,일산,8622,8216,20240910
20240907,경의선,풍산,5490,5143,20240910
20240907,경의선,백마,5616,5314,20240910
20240907,경의선,곡산,522,511,20240910
20240907,경의선,능곡,4123,4062,20240910
20240907,경의선,행신,6477,6732,20240910
20240907,경의선,강매,2276,2071,20240910
20240907,경의선,한국항공대,1702,1517,20240910
20240907,경의선,수색,2662,2479,20240910
20240907,경의선,디지털미디어시티,2641,2466,20240910
20240907,경의선,가좌,4767,4648,20240910
20240907,경의선,홍대입구,3016,3990,20240910
20240907,경의선,서강대,2200,2080,20240910
20240907,경의선,공덕,3974,2759,20240910
20240907,경의선,효창공원앞,2202,2473,20240910
20240907,경의선,신촌,406,412,20240910
20240907,경의선,서울역,1645,1837,20240910
20240907,경원선,연천,1646,1527,20240910
20240907,경원선,전곡,1544,1250,20240910
20240907,경원선,청산,175,131,20240910
20240907,경원선,소요산,3814,3935,20240910
20240907,경원선,동두천,1637,1669,20240910
20240907,경원선,보산,1692,1584,20240910
20240907,경원선,동두천중앙,2989,2863,20240910
20240907,경원선,지행,6928,6763,20240910
20240907,경원선,덕정,5669,5184,20240910
20240907,경원선,덕계,5168,4797,20240910
20240907,경원선,양주,7304,6738,20240910
20240907,경원선,녹양,4101,3854,20240910
20240907,경원선,가능,5768,5501,20240910
20240907,경원선,의정부,19475,20688,20240910
20240907,경원선,회룡,11666,11445,20240910
20240907,경원선,도봉산,8958,6065,20240910
20240907,경원선,도봉,5073,4614,20240910
20240907,경원선,방학,8607,8144,20240910
20240907,경원선,창동,6,0,20240910
20240907,경원선,녹천,3626,2988,20240910
20240907,경원선,월계,5552,5011,20240910
20240907,경원선,광운대,6870,6489,20240910
20240907,경원선,석계,6898,7316,20240910
20240907,경원선,신이문,7000,6184,20240910
20240907,경원선,외대앞,8760,8038,20240910
20240907,경원선,청량리(서울시립대입구),20836,22211,20240910
20240907,경원선,왕십리(성동구청),16879,16782,20240910
20240907,경원선,응봉,1652,1347,20240910
20240907,경원선,옥수,53,28,20240910
20240907,경원선,한남,2769,2782,20240910
20240907,경원선,서빙고,2058,2050,20240910
20240907,경원선,이촌(국립중앙박물관),3903,2774,20240910
20240907,경부선,광명,3712,3195,20240910
20240907,경부선,서동탄,1249,1210,20240910
20240907,경부선,당정,4421,4140,20240910
20240907,경부선,천안,8209,8087,20240910
20240907,경부선,두정,7627,7329,20240910
20240907,경부선,직산,934,926,20240910
20240907,경부선,성환,4076,3733,20240910
20240907,경부선,평택,15825,15104,20240910
20240907,경부선,평택지제,4172,4065,20240910
20240907,경부선,서정리,8916,7983,20240910
20240907,경부선,송탄,5408,4902,20240910
20240907,경부선,진위,1335,1150,20240910
20240907,경부선,오산,10666,10152,20240910
20240907,경부선,오산대,3328,3034,20240910
20240907,경부선,세마,2952,2650,20240910
20240907,경부선,병점,14252,13961,20240910
20240907,경부선,세류,3052,3175,20240910
20240907,경부선,독산,10489,9910,20240910
20240907,경부선,수원,46686,50438,20240910
20240907,경부선,화서,11992,12157,20240910
20240907,경부선,성균관대,12828,12243,20240910
20240907,경부선,의왕,6398,6129,20240910
20240907,경부선,군포,4739,4379,20240910
20240907,경부선,금정,21767,21779,20240910
20240907,경부선,명학,5490,5230,20240910
20240907,경부선,안양,19322,18972,20240910
20240907,경부선,관악,6162,5806,20240910
20240907,경부선,석수,7072,6560,20240910
20240907,경부선,금천구청,8670,8717,20240910
20240907,경부선,가산디지털단지,7300,8924,20240910
20240907,경부선,구로,15870,16898,20240910
20240907,경부선,신길,6482,5447,20240910
20240907,경부선,신도림,3636,4356,20240910
20240907,경부선,영등포,45604,47719,20240910
20240907,경부선,대방,7616,8508,20240910
20240907,경부선,노량진,9836,9132,20240910
20240907,경부선,용산,53749,55878,20240910
20240907,경부선,남영,7256,7540,20240910
20240907,경부선,서울역,12342,4112,20240910
20240907,경강선,성남,856,823,20240910
20240907,경강선,여주,3327,3539,20240910
20240907,경강선,세종대왕릉,398,440,20240910
20240907,경강선,부발,2472,2322,20240910
20240907,경강선,이천,3566,3769,20240910
20240907,경강선,신둔도예촌,1454,1429,20240910
20240907,경강선,곤지암,2147,2219,20240910
20240907,경강선,초월,2859,2473,20240910
20240907,경강선,경기광주,6165,5745,20240910
20240907,경강선,삼동,1818,1673,20240910
20240907,경강선,이매,909,773,20240910
20240907,경강선,판교,4252,3871,20240910
20240907,9호선2~3단계,중앙보훈병원,6904,6310,20240910
